2024-01-19 21:19:26,891 [INFO]- "GET /devices/1/sensors/temperature/?count HTTP/1.1" 200 21786
2024-01-19 21:19:32,251 [INFO]- "GET /devices/1/sensors/temperature/?count= HTTP/1.1" 200 21790
2024-01-19 21:22:09,397 [INFO]- "GET /devices/1/sensors/temperature/?count=1 HTTP/1.1" 200 7309
2024-01-19 21:22:13,780 [INFO]- "GET /devices/1/sensors/temperature/?count=10000000 HTTP/1.1" 200 21838
2024-01-19 21:22:16,748 [INFO]- "GET /devices/1/sensors/temperature/?count=10000000000 HTTP/1.1" 200 21856
2024-01-19 21:22:19,422 [INFO]- "GET /devices/1/sensors/temperature/?count=0 HTTP/1.1" 200 7186
2024-01-19 21:22:22,335 [INFO]- "GET /devices/1/sensors/temperature/?count=1 HTTP/1.1" 200 7309
2024-01-19 21:27:10,241 [WARNING]- Not Found: /devices/1/camera/last
2024-01-19 21:27:10,244 [WARNING]- "GET /devices/1/camera/last HTTP/1.1" 404 3658
2024-01-19 21:27:12,193 [INFO]- "GET /devices/1/camera/ HTTP/1.1" 200 7342
2024-01-19 21:27:15,649 [INFO]- "GET /devices/1/camera/?count=1 HTTP/1.1" 200 7215
2024-01-19 21:28:15,835 [INFO]- "GET /devices/1/camera HTTP/1.1" 301 0
2024-01-19 21:28:15,876 [INFO]- "GET /devices/1/camera/ HTTP/1.1" 200 7342
2024-01-19 21:28:17,690 [INFO]- "GET /media/images/app-first-version.gif HTTP/1.1" 304 0
2024-01-19 21:32:31,224 [INFO]- "GET /devices/2/camera/?count=1 HTTP/1.1" 200 7023
2024-01-19 22:16:38,595 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\urls.py changed, reloading.
2024-01-19 22:16:40,157 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:17:52,323 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\urls.py changed, reloading.
2024-01-19 22:17:53,685 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:23:51,539 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\models.py changed, reloading.
2024-01-19 22:23:52,941 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:24:30,112 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\serializers.py changed, reloading.
2024-01-19 22:24:31,565 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:24:35,260 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\serializers.py changed, reloading.
2024-01-19 22:24:36,666 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:24:38,228 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\serializers.py changed, reloading.
2024-01-19 22:24:39,554 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:24:46,650 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\views.py changed, reloading.
2024-01-19 22:24:47,990 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:25:44,221 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\models.py changed, reloading.
2024-01-19 22:25:45,768 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:26:19,647 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\views.py changed, reloading.
2024-01-19 22:26:21,054 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:27:32,224 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\views.py changed, reloading.
2024-01-19 22:27:33,705 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:33:54,592 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\views.py changed, reloading.
2024-01-19 22:33:56,088 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:34:10,552 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\views.py changed, reloading.
2024-01-19 22:34:12,093 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:34:27,979 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\urls.py changed, reloading.
2024-01-19 22:34:29,307 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:34:43,100 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\models.py changed, reloading.
2024-01-19 22:34:44,529 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:35:08,261 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:35:41,248 [INFO]- "GET /admin HTTP/1.1" 301 0
2024-01-19 22:35:41,375 [INFO]- "GET /admin/ HTTP/1.1" 302 0
2024-01-19 22:35:41,584 [INFO]- "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4184
2024-01-19 22:35:42,041 [INFO]- "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2694
2024-01-19 22:35:42,049 [INFO]- "GET /static/admin/css/login.css HTTP/1.1" 200 958
2024-01-19 22:35:42,058 [INFO]- "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2929
2024-01-19 22:35:42,066 [INFO]- "GET /static/admin/css/responsive.css HTTP/1.1" 200 18533
2024-01-19 22:35:42,069 [INFO]- "GET /static/admin/css/base.css HTTP/1.1" 200 21207
2024-01-19 22:35:42,081 [INFO]- "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
2024-01-19 22:35:42,081 [INFO]- "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
2024-01-19 22:35:45,521 [INFO]- "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
2024-01-19 22:35:45,599 [INFO]- "GET /admin/ HTTP/1.1" 200 10870
2024-01-19 22:35:45,659 [INFO]- "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
2024-01-19 22:35:45,691 [INFO]- "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
2024-01-19 22:35:45,693 [INFO]- "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
2024-01-19 22:35:45,693 [INFO]- "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
2024-01-19 22:36:05,987 [INFO]- D:\Projekty\python\grow_guard_server\grow_guard\grow_guard\admin.py changed, reloading.
2024-01-19 22:36:07,366 [INFO]- Watching for file changes with StatReloader
2024-01-19 22:36:09,142 [INFO]- "GET /admin/ HTTP/1.1" 200 11287
2024-01-19 22:36:10,968 [ERROR]- Internal Server Error: /admin/grow_guard/led/
Traceback (most recent call last):
  File "D:\Projekty\python\grow_guard_server\.venv\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "D:\Projekty\python\grow_guard_server\.venv\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
sqlite3.OperationalError: no such table: grow_guard_led

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\Projekty\python\grow_guard_server\.venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Projekty\python\grow_guard_server\.venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Projekty\python\grow_guard_server\.venv\lib\site-packages\django\contrib\admin\options.py", line 688, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
  File "D:\Projekty\python\grow_guard_server\.venv\lib\site-packages\django\utils\decorators.py", line 134, in _wrapper_view
    response = view_func(request, *args, **kwargs)
  File "D:\Projekty\python\grow_guard_server\.venv\lib\site-packages\django\views\decorators\cache.py", line 62, in _wrapper_view_func
    response = view_func(request, *args, **kwargs)
  File "D:\Projekty\python\grow_guard_server\.venv\lib\site-packages\django\contrib\admin\sites.py", line 242, in inner
    return view(request, *args, **kwargs)
